Agent WT7 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5057
Agent WT2 issued a Withdrawal of $99.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5058
Agent WT8 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5083
Agent WT8 issued a Withdrawal of $93.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5090
Agent WT7 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5114
Agent DT2 issued a deposit of $556.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5116
Agent WT1 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5123
Agent WT2 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5125
Agent DT5 issued a deposit of $495.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5126
Agent WT9 issued a Withdrawal of $98.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5132
Agent DT1 issued a deposit of $541.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5141
Agent WT9 issued a Withdrawal of $99.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5145
Agent DT5 issued a deposit of $467.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5162
Agent DT4 issued a deposit of $590.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5170
Agent WT1 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5174
Agent WT7 issued a Withdrawal of $92.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5176
Agent WT4 issued a Withdrawal of $90.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5183
Agent DT4 issued a deposit of $518.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5184
Agent WT8 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5199
Agent WT2 issued a Withdrawal of $93.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5203
Agent WT8 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5207
Agent DT1 issued a deposit of $485.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5221
Agent WT7 issued a Withdrawal of $90.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5229
Agent DT3 issued a deposit of $501.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5256
Agent WT10 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5258
Agent WT8 issued a Withdrawal of $96.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5261
Agent DT1 issued a deposit of $524.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5269
Agent DT4 issued a deposit of $499.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5278
Agent WT9 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5282
Agent DT5 issued a deposit of $533.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5286
Agent WT5 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5295
Agent WT2 issued a Withdrawal of $90.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5304
Agent WT3 issued a Withdrawal of $98.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5315
Agent WT3 issued a Withdrawal of $96.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5332
Agent WT3 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5348
Agent WT10 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5355
Agent DT3 issued a deposit of $529.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5369
Agent DT2 issued a deposit of $538.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5373
Agent WT10 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5376
Agent WT7 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5385
Agent WT8 issued a Withdrawal of $92.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5396
Agent DT2 issued a deposit of $453.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5408
Agent DT5 issued a deposit of $589.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5412
Agent DT4 issued a deposit of $567.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5438
Agent WT6 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5447
Agent WT8 issued a Withdrawal of $99.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5451
Agent WT5 issued a Withdrawal of $90.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5459
Agent WT3 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5460
Agent WT9 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5469
Agent DT2 issued a deposit of $584.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5472
Agent WT9 issued a Withdrawal of $98.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5476
Agent WT4 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5479
Agent WT2 issued a Withdrawal of $90.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5497
Agent DT1 issued a deposit of $493.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5521
Agent WT10 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5541
Agent DT3 issued a deposit of $476.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5543
Agent WT7 issued a Withdrawal of $99.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5545
Agent WT10 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5566
Agent DT1 issued a deposit of $536.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5571
Agent WT5 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5572
Agent WT4 issued a Withdrawal of $92.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5585
Agent DT2 issued a deposit of $464.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5587
Agent WT2 issued a Withdrawal of $90.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5594
Agent WT6 issued a Withdrawal of $98.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5603
Agent DT4 issued a deposit of $493.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5605
Agent DT2 issued a deposit of $458.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5611
Agent DT1 issued a deposit of $453.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5624
Agent WT10 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5634
Agent WT2 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5636
Agent WT6 issued a Withdrawal of $93.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5646
Agent WT8 issued a Withdrawal of $96.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5653
Agent WT10 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5672
Agent WT9 issued a Withdrawal of $93.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5675
Agent WT9 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5678
Agent WT6 issued a Withdrawal of $96.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5682
Agent WT10 issued a Withdrawal of $92.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5689
Agent WT4 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5696
Agent WT7 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5706
Agent WT5 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5722
Agent WT1 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5732
Agent WT1 issued a Withdrawal of $98.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5752
Agent WT4 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5773
Agent WT5 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5776
Agent WT7 issued a Withdrawal of $96.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5779
Agent WT1 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5781
Agent WT5 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5782
Agent DT4 issued a deposit of $513.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5789
Agent WT2 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5795
Agent DT5 issued a deposit of $497.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5802
Agent WT9 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5805
Agent DT2 issued a deposit of $490.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5807
Agent DT2 issued a deposit of $479.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5808
Agent WT3 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5811
Agent WT6 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5820
Agent DT3 issued a deposit of $503.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5825
Agent WT1 issued a Withdrawal of $99.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5847
Agent WT9 issued a Withdrawal of $96.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5849
Agent DT2 issued a deposit of $506.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5858
Agent DT4 issued a deposit of $564.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5860
Agent DT4 issued a deposit of $595.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5861
Agent WT7 issued a Withdrawal of $92.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5865
Agent WT1 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5871
Agent WT3 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5874
Agent WT9 issued a Withdrawal of $98.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5877
Agent WT10 issued a Withdrawal of $92.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5900
Agent WT4 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5903
Agent DT5 issued a deposit of $515.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5908
Agent WT5 issued a Withdrawal of $96.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5911
Agent WT7 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5917
Agent WT9 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5926
Agent WT5 issued a Withdrawal of $93.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5928
Agent WT5 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5945
Agent WT10 issued a Withdrawal of $92.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5959
Agent WT4 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5960
Agent DT5 issued a deposit of $589.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5965
Agent DT4 issued a deposit of $474.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5977
Agent WT9 issued a Withdrawal of $99.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5978
Agent DT1 issued a deposit of $528.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5990
Agent DT3 issued a deposit of $552.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5991
Agent WT1 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 5995
Agent WT2 issued a Withdrawal of $99.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6016
Agent DT1 issued a deposit of $485.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6027
Agent WT5 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6028
Agent DT2 issued a deposit of $549.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6031
Agent DT4 issued a deposit of $454.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6033
Agent WT4 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6036
Agent DT2 issued a deposit of $477.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6047
Agent WT7 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6052
Agent DT5 issued a deposit of $496.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6057
Agent DT1 issued a deposit of $462.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6070
Agent DT1 issued a deposit of $590.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6090
Agent WT5 issued a Withdrawal of $90.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6096
Agent WT9 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6107
Agent DT1 issued a deposit of $527.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6112
Agent DT2 issued a deposit of $514.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6126
Agent WT5 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6138
Agent WT4 issued a Withdrawal of $99.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6151
Agent WT6 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6157
Agent WT1 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6162
Agent WT8 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6170
Agent WT9 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6182
Agent WT10 issued a Withdrawal of $96.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6196
Agent WT3 issued a Withdrawal of $90.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6201
Agent DT1 issued a deposit of $529.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6210
Agent DT4 issued a deposit of $459.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6226
Agent WT9 issued a Withdrawal of $96.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6248
Agent DT1 issued a deposit of $560.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6256
Agent DT4 issued a deposit of $497.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6263
Agent WT3 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6268
Agent DT4 issued a deposit of $487.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6269
Agent WT5 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6270
Agent WT7 issued a Withdrawal of $98.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6272
Agent DT1 issued a deposit of $600.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6274
Agent WT6 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6279
Agent WT2 issued a Withdrawal of $96.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6289
Agent DT4 issued a deposit of $453.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6290
Agent WT10 issued a Withdrawal of $99.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6302
Agent WT9 issued a Withdrawal of $96.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6303
Agent WT1 issued a Withdrawal of $93.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6322
Agent WT3 issued a Withdrawal of $90.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6339
Agent WT6 issued a Withdrawal of $99.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6355
Agent DT1 issued a deposit of $514.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6364
Agent WT10 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6365
Agent WT7 issued a Withdrawal of $93.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6368
Agent DT4 issued a deposit of $504.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6371
Agent DT2 issued a deposit of $529.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6374
Agent WT1 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6377
Agent WT6 issued a Withdrawal of $98.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6389
Agent WT10 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6392
Agent DT5 issued a deposit of $466.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6400
Agent WT1 issued a Withdrawal of $93.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6404
Agent WT9 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6406
Agent WT10 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6416
Agent WT1 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6417
Agent WT2 issued a Withdrawal of $98.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6420
Agent WT8 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6427
Agent DT2 issued a deposit of $541.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6429
Agent WT7 issued a Withdrawal of $92.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6432
Agent WT5 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6437
Agent WT5 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6455
Agent WT2 issued a Withdrawal of $92.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6456
Agent WT9 issued a Withdrawal of $99.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6462
Agent WT2 issued a Withdrawal of $90.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6468
Agent WT2 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6475
Agent DT1 issued a deposit of $579.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6503
Agent WT7 issued a Withdrawal of $90.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6513
Agent WT4 issued a Withdrawal of $93.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6516
Agent WT9 issued a Withdrawal of $92.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6522
Agent DT5 issued a deposit of $496.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6526
Agent WT2 issued a Withdrawal of $98.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6530
Agent WT1 issued a Withdrawal of $96.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6540
Agent DT5 issued a deposit of $505.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6541
Agent WT7 issued a Withdrawal of $92.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6542
Agent WT9 issued a Withdrawal of $90.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6546
Agent WT1 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6552
Agent WT9 issued a Withdrawal of $92.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6559
Agent WT9 issued a Withdrawal of $90.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6560
Agent WT8 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6565
Agent WT2 issued a Withdrawal of $92.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6566
Agent DT2 issued a deposit of $489.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6575
Agent WT4 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6581
Agent WT2 issued a Withdrawal of $92.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6608
Agent WT3 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6609
Agent WT2 issued a Withdrawal of $90.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6622
Agent WT9 issued a Withdrawal of $96.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6623
Agent DT3 issued a deposit of $532.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6625
Agent WT3 issued a Withdrawal of $99.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6647
Agent DT5 issued a deposit of $548.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6653
Agent WT4 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6656
Agent WT9 issued a Withdrawal of $92.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6659
Agent WT7 issued a Withdrawal of $96.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6660
Agent DT2 issued a deposit of $492.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6662
Agent WT2 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6670
Agent WT6 issued a Withdrawal of $90.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6690
Agent WT10 issued a Withdrawal of $96.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6710
Agent WT5 issued a Withdrawal of $98.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6717
Agent DT3 issued a deposit of $500.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6728
Agent WT7 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6729
Agent DT5 issued a deposit of $539.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6732
Agent WT10 issued a Withdrawal of $99.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6735
Agent DT1 issued a deposit of $473.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6742
Agent DT2 issued a deposit of $462.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6745
Agent WT2 issued a Withdrawal of $93.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6763
Agent WT7 issued a Withdrawal of $92.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6768
Agent WT1 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6773
Agent WT3 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6779
Agent DT5 issued a deposit of $531.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6781
Agent WT6 issued a Withdrawal of $90.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6784
Agent WT9 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6797
Agent WT8 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6807
Agent DT3 issued a deposit of $549.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6812
Agent DT2 issued a deposit of $452.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6819
Agent WT3 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6822
Agent WT1 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6833
Agent WT4 issued a Withdrawal of $90.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6834
Agent WT9 issued a Withdrawal of $96.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6839
Agent DT5 issued a deposit of $521.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6843
Agent WT6 issued a Withdrawal of $96.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6856
Agent DT2 issued a deposit of $475.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6868
Agent WT2 issued a Withdrawal of $99.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6871
Agent WT4 issued a Withdrawal of $98.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6880
Agent WT7 issued a Withdrawal of $99.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6882
Agent WT8 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6899
Agent WT1 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6903
Agent WT1 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6923
Agent WT8 issued a Withdrawal of $93.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6940
Agent DT4 issued a deposit of $521.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6950
Agent DT3 issued a deposit of $576.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6953
Agent WT1 issued a Withdrawal of $93.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6958
Agent WT5 issued a Withdrawal of $90.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6961
Agent DT1 issued a deposit of $482.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6967
Agent DT5 issued a deposit of $454.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6977
Agent DT3 issued a deposit of $530.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6980
Agent WT6 issued a Withdrawal of $97.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 6981
Agent WT5 issued a Withdrawal of $92.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 7001
Agent WT4 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 7002
Agent WT2 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 7005
Agent WT5 issued a Withdrawal of $93.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 7006
Agent DT3 issued a deposit of $599.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 7020
Agent WT3 issued a Withdrawal of $96.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 7036
Agent WT4 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 7037
Agent WT5 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 7038
Agent WT9 issued a Withdrawal of $99.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 7040
Agent WT6 issued a Withdrawal of $98.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 7041
Agent DT3 issued a deposit of $560.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 7042
Agent WT6 issued a Withdrawal of $95.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 7044
Agent WT8 issued a Withdrawal of $99.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 7047
Agent DT2 issued a deposit of $459.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 7051
Agent DT1 issued a deposit of $531.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 7071
Agent WT1 issued a Withdrawal of $93.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 7072
Agent WT5 issued a Withdrawal of $93.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 7075
Agent WT9 issued a Withdrawal of $90.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 7078
Agent WT8 issued a Withdrawal of $94.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 7083
Agent WT5 issued a Withdrawal of $91.00 at: 22/9/2025 11:34:16 EST   Transaction Number: 7095
